36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
01:58:56.0 (394854)|USER_INFO|[EXTERNAL]|0050o00000WkyGG|ttvy@keizu.co.jp|Pacific Standard Time|GMT-07:00
01:58:56.0 (588838)|EXECUTION_STARTED
01:58:56.0 (593406)|CODE_UNIT_STARTED|[EXTERNAL]|0660o000008sEYc|VF: /apex/MainPage
01:58:56.0 (1142287)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660o000008sEYc
01:58:56.0 (8107582)|HEAP_ALLOCATE|[72]|Bytes:3
01:58:56.0 (8179666)|HEAP_ALLOCATE|[77]|Bytes:152
01:58:56.0 (8192605)|HEAP_ALLOCATE|[342]|Bytes:408
01:58:56.0 (8203933)|HEAP_ALLOCATE|[355]|Bytes:408
01:58:56.0 (8216140)|HEAP_ALLOCATE|[467]|Bytes:48
01:58:56.0 (8255428)|HEAP_ALLOCATE|[139]|Bytes:6
01:58:56.0 (8284084)|HEAP_ALLOCATE|[50]|Bytes:5
01:58:56.0 (8303493)|HEAP_ALLOCATE|[56]|Bytes:5
01:58:56.0 (8311733)|HEAP_ALLOCATE|[64]|Bytes:7
01:58:56.0 (11252871)|VF_DESERIALIZE_VIEWSTATE_END
01:58:56.0 (11916230)|SYSTEM_MODE_ENTER|true
01:58:56.0 (12085691)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:34
01:58:56.0 (12118322)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:308
01:58:56.0 (12123156)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:61
01:58:56.0 (12126603)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:10
01:58:56.0 (12149846)|METHOD_ENTRY|[1]|01p0o00000GLKhZ|Controller.Controller()
01:58:56.0 (12156768)|STATEMENT_EXECUTE|[1]
01:58:56.0 (12163543)|STATEMENT_EXECUTE|[1]
01:58:56.0 (12170938)|SYSTEM_MODE_ENTER|false
01:58:56.0 (12182939)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
01:58:56.0 (12187856)|STATEMENT_EXECUTE|[14]
01:58:56.0 (12189787)|STATEMENT_EXECUTE|[49]
01:58:56.0 (12191391)|STATEMENT_EXECUTE|[65]
01:58:56.0 (12196660)|SYSTEM_MODE_EXIT|false
01:58:56.0 (12217782)|METHOD_EXIT|[1]|Controller
01:58:56.0 (12275555)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:188
01:58:56.0 (12282789)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:17
01:58:56.15 (15619021)|SYSTEM_MODE_ENTER|true
01:58:56.15 (15694140)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
01:58:56.15 (15705085)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
01:58:56.16 (16626819)|SYSTEM_MODE_ENTER|true
