36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
23:26:32.0 (414424)|USER_INFO|[EXTERNAL]|0050o00000WkyGG|ttvy@keizu.co.jp|Pacific Standard Time|GMT-07:00
23:26:32.0 (452116)|EXECUTION_STARTED
23:26:32.0 (456678)|CODE_UNIT_STARTED|[EXTERNAL]|0660o000008sEYc|VF: /apex/MainPage
23:26:32.0 (1035427)|VF_DESERIALIZE_VIEWSTATE_BEGIN|0660o000008sEYc
23:26:32.0 (7586574)|HEAP_ALLOCATE|[72]|Bytes:3
23:26:32.0 (7633160)|HEAP_ALLOCATE|[77]|Bytes:152
23:26:32.0 (7646814)|HEAP_ALLOCATE|[342]|Bytes:408
23:26:32.0 (7658512)|HEAP_ALLOCATE|[355]|Bytes:408
23:26:32.0 (7669254)|HEAP_ALLOCATE|[467]|Bytes:48
23:26:32.0 (7695996)|HEAP_ALLOCATE|[139]|Bytes:6
23:26:32.0 (7723994)|HEAP_ALLOCATE|[50]|Bytes:5
23:26:32.0 (7746739)|HEAP_ALLOCATE|[56]|Bytes:5
23:26:32.0 (7755683)|HEAP_ALLOCATE|[64]|Bytes:7
23:26:32.0 (11597214)|VF_DESERIALIZE_VIEWSTATE_END
23:26:32.0 (12335762)|SYSTEM_MODE_ENTER|true
23:26:32.0 (12372191)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:19
23:26:32.0 (12384561)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:280
23:26:32.0 (12389576)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
23:26:32.0 (12393117)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
23:26:32.0 (12407704)|METHOD_ENTRY|[1]|01p0o00000GLKhZ|Controller.Controller()
23:26:32.0 (12413607)|STATEMENT_EXECUTE|[1]
23:26:32.0 (12417924)|STATEMENT_EXECUTE|[1]
23:26:32.0 (12424794)|SYSTEM_MODE_ENTER|false
23:26:32.0 (12435702)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
23:26:32.0 (12441474)|STATEMENT_EXECUTE|[16]
23:26:32.0 (12443578)|STATEMENT_EXECUTE|[32]
23:26:32.0 (12447675)|SYSTEM_MODE_EXIT|false
23:26:32.0 (12456209)|METHOD_EXIT|[1]|Controller
23:26:32.0 (12516809)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:184
23:26:32.0 (12523748)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:17
23:26:32.16 (16493907)|SYSTEM_MODE_ENTER|true
23:26:32.16 (16579392)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:38
23:26:32.16 (16592650)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
23:26:32.17 (17421701)|SYSTEM_MODE_ENTER|true
23:26:32.17 (17486790)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
23:26:32.17 (17495571)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
23:26:32.17 (17550752)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x5661a163
23:26:32.17 (17561790)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
23:26:32.17 (17571078)|VARIABLE_ASSIGNMENT|[88]|escape|null
23:26:32.0 (17735838)|SYSTEM_MODE_ENTER|true
23:26:32.0 (18412663)|SYSTEM_MODE_ENTER|true
23:26:32.0 (18560028)|SYSTEM_MODE_ENTER|true
23:26:32.0 (18819652)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:40
23:26:32.0 (18831627)|VARIABLE_SCOPE_BEGIN|[53]|this|Controller|true|false
23:26:32.0 (18899620)|VARIABLE_ASSIGNMENT|[53]|this|{"objKeySearch":"0x6618cee8","OutputList":"0x705f917f","student":"0x33acb7df","sumstudents":"Total Students : 1"}|0x59cc1bb5
23:26:32.0 (18915409)|SYSTEM_MODE_ENTER|false
23:26:32.0 (18924268)|HEAP_ALLOCATE|[54]|Bytes:5
23:26:32.0 (18930047)|STATEMENT_EXECUTE|[53]
23:26:32.0 (18932129)|STATEMENT_EXECUTE|[54]
23:26:32.0 (18944801)|HEAP_ALLOCATE|[54]|Bytes:4
