45.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
Execute Anonymous: List<Student__c> sl = [SELECT id from Student__c];
Execute Anonymous: for(Student__c s : sl)
Execute Anonymous: {
Execute Anonymous:     delete s;
Execute Anonymous: }
01:34:01.1 (1426462)|USER_INFO|[EXTERNAL]|0050o00000WkyGG|ttvy@keizu.co.jp|(GMT-07:00) Pacific Daylight Time (America/Los_Angeles)|GMT-07:00
01:34:01.1 (1443892)|EXECUTION_STARTED
01:34:01.1 (1447951)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
01:34:01.1 (1729908)|VARIABLE_SCOPE_BEGIN|[1]|sl|List<Student__c>|true|false
01:34:01.1 (1840421)|HEAP_ALLOCATE|[72]|Bytes:3
01:34:01.1 (1868797)|HEAP_ALLOCATE|[77]|Bytes:152
01:34:01.1 (1880879)|HEAP_ALLOCATE|[342]|Bytes:408
01:34:01.1 (1893033)|HEAP_ALLOCATE|[355]|Bytes:408
01:34:01.1 (1904145)|HEAP_ALLOCATE|[467]|Bytes:48
01:34:01.1 (1926869)|HEAP_ALLOCATE|[139]|Bytes:6
01:34:01.1 (1950515)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
01:34:01.1 (2078864)|STATEMENT_EXECUTE|[1]
01:34:01.1 (2082867)|STATEMENT_EXECUTE|[1]
01:34:01.1 (2086256)|HEAP_ALLOCATE|[1]|Bytes:25
01:34:01.1 (2102905)|HEAP_ALLOCATE|[1]|Bytes:4
01:34:01.1 (2137069)|HEAP_ALLOCATE|[50]|Bytes:5
01:34:01.1 (2154246)|HEAP_ALLOCATE|[56]|Bytes:5
01:34:01.1 (2161880)|HEAP_ALLOCATE|[64]|Bytes:7
01:34:01.1 (2362144)|SOQL_EXECUTE_BEGIN|[1]|Aggregations:0|SELECT id FROM Student__c
01:34:01.1 (4947586)|SOQL_EXECUTE_END|[1]|Rows:1
01:34:01.1 (4978049)|HEAP_ALLOCATE|[1]|Bytes:8
01:34:01.1 (4997032)|HEAP_ALLOCATE|[1]|Bytes:29
01:34:01.1 (5036308)|HEAP_ALLOCATE|[1]|Bytes:8
01:34:01.1 (5097530)|VARIABLE_ASSIGNMENT|[1]|sl|[{"Id":"a0I0o000013dxHOEAY"}]|0x7b40f4ed
01:34:01.1 (5341236)|HEAP_ALLOCATE|[2]|Bytes:5
01:34:01.1 (5369546)|HEAP_ALLOCATE|[2]|Bytes:8
01:34:01.1 (5385527)|VARIABLE_SCOPE_BEGIN|[2]|s|Student__c|true|false
01:34:01.1 (5407386)|VARIABLE_ASSIGNMENT|[2]|s|{"Id":"a0I0o000013dxHOEAY"}|0x109042cc
01:34:01.1 (5414663)|STATEMENT_EXECUTE|[3]
01:34:01.1 (5416996)|STATEMENT_EXECUTE|[4]
01:34:01.1 (5466161)|HEAP_ALLOCATE|[4]|Bytes:8
01:34:01.1 (5478686)|HEAP_ALLOCATE|[4]|Bytes:8
01:34:01.1 (5526391)|DML_BEGIN|[4]|Op:Delete|Type:Student__c|Rows:1
01:34:01.1 (5556467)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
01:34:01.1 (196737968)|CODE_UNIT_STARTED|[EXTERNAL]|01q0o000000jKrN|triggerStudent on Student trigger event AfterDelete|__sfdc_trigger/triggerStudent
